location_id,location_name,sex_id,age_group_id,age_group_name,sex_name,year_id,measure_id,measure_name,metric_name,Population,upper,lower,Proportion of the population considered current smokers (currently use any smoked tobacco product on a daily or occasional basis),"Proportion of the population with unsafe water exposure, unimproved & untreated (mean value directly from IHME)","Proportion of the population with unsafe sanitation exposure, unimproved & untreated (mean value directly from IHME)","Physical activity represented by Metabolic Equivalent, METs (ratio of the working metabolic rate to the resting metabolic rate; one MET is equivalent to 1 kcal/kg/hour) (mean average value directly from IHME)",Proportion of the population exposed to household air pollution from solid fuels (mean value directly from IHME),"Daily alcohol consumption in current drinkers, per day over a 12-month period (mean average value g/day directly from IHME)",High blood pressure measured through brachial systolic blood pressure level (mean average value mmHg directly from IHME),High body-mass index level (obesity defined as a BMI greater than 20 to 25 kg/m2 for adults) (mean value directly from IHME),High cholesterol measured through blood concentration of low-density lipoprotein (LDL) in units of mmol/L (mean average value directly from IHME),"Proportion of the population exposed to high occupational particulate matter, gases and fumes (mean value directly from IHME)"
4772,Rio Grande do Sul,1,10,25 to 29,Male,2017,44,Population,Number,"427,100.71","489,897.24","358,258.93",0.18,0.02,0.10,"4,422.28",0.08,13.18,125.47,25.88,2.84,0.05
4772,Rio Grande do Sul,1,11,30 to 34,Male,2017,44,Population,Number,"439,127.84","503,751.47","368,383.23",0.22,0.02,0.10,"4,224.13",0.08,13.34,126.55,26.33,3.02,0.06
4772,Rio Grande do Sul,1,12,35 to 39,Male,2017,44,Population,Number,"421,416.82","483,479.33","353,429.59",0.18,0.02,0.10,"4,015.59",0.08,12.37,127.22,26.65,3.17,0.06
4772,Rio Grande do Sul,1,13,40 to 44,Male,2017,44,Population,Number,"373,859.23","428,762.08","313,571.73",0.17,0.02,0.10,"3,731.78",0.08,12.29,129.91,27.22,3.26,0.07
4772,Rio Grande do Sul,1,14,45 to 49,Male,2017,44,Population,Number,"357,367.46","409,678.77","299,858.21",0.18,0.02,0.10,"3,542.36",0.08,13.08,131.36,27.58,3.32,0.07
4772,Rio Grande do Sul,1,15,50 to 54,Male,2017,44,Population,Number,"366,422.56","420,002.02","307,584.27",0.18,0.02,0.10,"3,400.81",0.08,13.27,134.58,27.08,3.33,0.08
4772,Rio Grande do Sul,1,16,55 to 59,Male,2017,44,Population,Number,"334,409.41","383,206.78","280,660.75",0.18,0.02,0.10,"3,247.49",0.08,12.85,137.58,27.20,3.32,0.08
4772,Rio Grande do Sul,1,17,60 to 64,Male,2017,44,Population,Number,"276,381.81","316,596.92","231,968.25",0.17,0.02,0.10,"2,857.88",0.08,11.96,140.17,27.11,3.27,0.09
4772,Rio Grande do Sul,1,18,65 to 69,Male,2017,44,Population,Number,"217,361.23","248,893.44","182,543.10",0.13,0.02,0.10,"2,580.55",0.08,10.59,142.03,27.10,3.19,0.10
4772,Rio Grande do Sul,1,19,70 to 74,Male,2017,44,Population,Number,"145,390.55","166,535.08","122,145.67",0.10,0.02,0.10,"2,492.87",0.08,9.23,140.83,26.66,3.15,0.10
4772,Rio Grande do Sul,1,20,75 to 79,Male,2017,44,Population,Number,"96,729.70","110,793.44","81,244.69",0.08,0.02,0.10,"2,343.89",0.08,8.24,143.46,26.69,3.12,0.09
4772,Rio Grande do Sul,1,30,80 to 84,Male,2017,44,Population,Number,"54,196.74","62,074.57","45,514.66",0.05,0.02,0.10,"2,247.82",0.08,7.63,145.06,25.65,3.07,0.08
4772,Rio Grande do Sul,1,31,85 to 89,Male,2017,44,Population,Number,"26,379.72","30,198.27","22,173.78",0.05,0.02,0.10,"2,247.82",0.08,7.03,142.70,25.65,3.05,0.07
4772,Rio Grande do Sul,1,32,90 to 94,Male,2017,44,Population,Number,"9,335.97","10,689.97","7,860.58",0.05,0.02,0.10,"2,247.82",0.08,6.42,144.00,25.65,3.06,0.06
4772,Rio Grande do Sul,1,235,95 plus,Male,2017,44,Population,Number,"2,323.09","2,662.19","1,954.59",0.05,0.02,0.10,"2,247.82",0.08,5.81,141.30,25.65,2.99,0.05
4772,Rio Grande do Sul,1,42,Neonatal,Male,2017,44,Population,Number,"4,521.09","5,221.08","3,791.86",,,,,,,,,,
4772,Rio Grande do Sul,1,164,Birth,Male,2017,44,Population,Number,"58,910.50","66,064.14","52,900.74",,,,,,0.32,,,,
4772,Rio Grande do Sul,2,2,Early Neonatal,Female,2017,44,Population,Number,"1,081.00","1,248.37",906.64,,0.02,0.10,,0.08,0.40,,,,
4772,Rio Grande do Sul,2,3,Late Neonatal,Female,2017,44,Population,Number,"3,232.89","3,733.41","2,711.45",,0.02,0.10,,0.08,0.41,,,,
4772,Rio Grande do Sul,2,4,Post Neonatal,Female,2017,44,Population,Number,"52,154.68","60,230.00","43,742.35",,0.02,0.10,,0.08,0.50,,,,
4772,Rio Grande do Sul,2,5,1 to 4,Female,2017,44,Population,Number,"241,345.02","276,650.13","202,797.56",,0.02,0.10,,0.08,0.96,,,,
4772,Rio Grande do Sul,2,6,5 to 9,Female,2017,44,Population,Number,"327,258.21","375,199.74","274,814.88",,0.02,0.10,,0.08,1.80,,,,
4772,Rio Grande do Sul,2,7,10 to 14,Female,2017,44,Population,Number,"364,809.56","418,287.11","306,155.54",0.05,0.02,0.10,,0.08,2.73,,,,
4772,Rio Grande do Sul,2,8,15 to 19,Female,2017,44,Population,Number,"409,042.85","469,261.64","343,274.80",0.09,0.02,0.10,,0.08,5.65,,,,0.01
4772,Rio Grande do Sul,2,9,20 to 24,Female,2017,44,Population,Number,"432,460.64","496,141.09","362,943.77",0.08,0.02,0.10,,0.08,8.23,,24.83,,0.01
4772,Rio Grande do Sul,2,10,25 to 29,Female,2017,44,Population,Number,"432,212.85","495,870.95","362,703.74",0.12,0.02,0.10,"2,322.34",0.08,8.49,117.20,25.62,2.89,0.02
4772,Rio Grande do Sul,2,11,30 to 34,Female,2017,44,Population,Number,"448,452.56","514,436.35","376,334.01",0.14,0.02,0.10,"2,317.35",0.08,8.55,119.25,26.18,2.99,0.02
4772,Rio Grande do Sul,2,12,35 to 39,Female,2017,44,Population,Number,"434,799.92","498,829.77","364,689.14",0.13,0.02,0.10,"2,344.94",0.08,8.41,119.44,26.64,3.10,0.03
4772,Rio Grande do Sul,2,13,40 to 44,Female,2017,44,Population,Number,"391,191.31","448,636.70","328,140.05",0.16,0.02,0.10,"2,472.11",0.08,8.55,124.27,26.88,3.21,0.03
4772,Rio Grande do Sul,2,14,45 to 49,Female,2017,44,Population,Number,"378,471.40","433,946.61","317,618.63",0.15,0.02,0.10,"2,442.67",0.08,8.95,128.86,26.91,3.40,0.03
4772,Rio Grande do Sul,2,15,50 to 54,Female,2017,44,Population,Number,"398,671.47","456,783.45","334,673.44",0.15,0.02,0.10,"2,287.86",0.08,9.31,131.18,26.79,3.58,0.03
4772,Rio Grande do Sul,2,16,55 to 59,Female,2017,44,Population,Number,"371,903.65","425,954.70","312,163.01",0.18,0.02,0.10,"2,133.37",0.08,9.62,132.97,27.29,3.73,0.04
4772,Rio Grande do Sul,2,17,60 to 64,Female,2017,44,Population,Number,"315,697.47","361,556.59","264,960.66",0.13,0.02,0.10,"1,971.77",0.08,8.97,137.15,27.64,3.78,0.04
4772,Rio Grande do Sul,2,18,65 to 69,Female,2017,44,Population,Number,"248,421.96","284,454.52","208,594.89",0.11,0.02,0.10,"1,825.39",0.08,7.34,139.53,27.44,3.68,0.04
4772,Rio Grande do Sul,2,19,70 to 74,Female,2017,44,Population,Number,"193,741.68","221,730.71","162,801.29",0.09,0.02,0.10,"1,748.15",0.08,5.71,140.88,27.30,3.69,0.04
4772,Rio Grande do Sul,2,20,75 to 79,Female,2017,44,Population,Number,"134,728.18","154,216.25","113,202.50",0.07,0.02,0.10,"1,730.11",0.08,5.10,142.42,26.96,3.67,0.04
4772,Rio Grande do Sul,2,30,80 to 84,Female,2017,44,Population,Number,"92,689.94","106,084.00","77,881.67",0.06,0.02,0.10,"1,689.05",0.08,5.52,141.88,26.64,3.62,0.03
4772,Rio Grande do Sul,2,31,85 to 89,Female,2017,44,Population,Number,"56,269.54","64,383.93","47,326.70",0.06,0.02,0.10,"1,689.05",0.08,5.93,139.38,26.64,3.60,0.03
4772,Rio Grande do Sul,2,32,90 to 94,Female,2017,44,Population,Number,"23,009.94","26,315.67","19,379.86",0.06,0.02,0.10,"1,689.05",0.08,6.35,136.00,26.64,3.52,0.02
4772,Rio Grande do Sul,2,235,95 plus,Female,2017,44,Population,Number,"6,327.04","7,241.83","5,325.44",0.06,0.02,0.10,"1,689.05",0.08,6.76,133.80,26.64,3.45,0.02
4772,Rio Grande do Sul,2,42,Neonatal,Female,2017,44,Population,Number,"4,313.89","4,981.79","3,618.10",,,,,,,,,,
4772,Rio Grande do Sul,2,164,Birth,Female,2017,44,Population,Number,"56,166.95","62,987.44","50,437.07",,,,,,0.40,,,,
4770,Rondônia,1,2,Early Neonatal,Male,2017,44,Population,Number,223.27,259.54,188.41,,0.08,0.35,,0.09,0.32,,,,
4770,Rondônia,1,3,Late Neonatal,Male,2017,44,Population,Number,666.54,774.81,562.46,,0.08,0.35,,0.09,0.32,,,,
4770,Rondônia,1,4,Post Neonatal,Male,2017,44,Population,Number,"10,731.12","12,474.37","9,055.54",,0.08,0.35,,0.09,0.41,,,,
4770,Rondônia,1,5,1 to 4,Male,2017,44,Population,Number,"49,935.96","57,742.46","42,628.20",,0.08,0.35,,0.09,0.84,,,,
4770,Rondônia,1,6,5 to 9,Male,2017,44,Population,Number,"69,040.40","79,821.67","58,909.06",,0.08,0.35,,0.09,1.62,,,,
4770,Rondônia,1,7,10 to 14,Male,2017,44,Population,Number,"74,559.14","86,226.02","63,573.57",0.02,0.08,0.35,,0.09,2.48,,,,
4770,Rondônia,1,8,15 to 19,Male,2017,44,Population,Number,"76,752.69","88,794.17","65,403.77",0.11,0.08,0.35,,0.09,6.89,,,,0.01
4770,Rondônia,1,9,20 to 24,Male,2017,44,Population,Number,"79,122.53","91,573.18","67,369.97",0.13,0.08,0.35,,0.09,11.55,,24.47,,0.03
4770,Rondônia,1,10,25 to 29,Male,2017,44,Population,Number,"76,656.67","88,768.79","65,249.85",0.12,0.08,0.35,"4,095.36",0.09,12.89,121.16,25.68,2.96,0.04
4770,Rondônia,1,11,30 to 34,Male,2017,44,Population,Number,"76,606.59","88,738.60","65,192.11",0.17,0.08,0.35,"3,853.36",0.09,13.04,122.87,26.11,3.15,0.05
4770,Rondônia,1,12,35 to 39,Male,2017,44,Population,Number,"72,246.32","83,688.94","61,455.54",0.14,0.08,0.35,"3,641.44",0.09,11.98,123.91,26.93,3.31,0.06
4770,Rondônia,1,13,40 to 44,Male,2017,44,Population,Number,"61,330.03","71,047.00","52,155.99",0.11,0.08,0.35,"3,422.27",0.09,11.90,124.63,27.21,3.40,0.06
4770,Rondônia,1,14,45 to 49,Male,2017,44,Population,Number,"54,612.40","63,280.91","46,446.11",0.11,0.08,0.35,"3,303.46",0.09,12.79,126.67,27.35,3.47,0.07
4770,Rondônia,1,15,50 to 54,Male,2017,44,Population,Number,"49,994.28","57,929.74","42,527.71",0.13,0.08,0.35,"3,148.38",0.09,12.99,129.20,27.39,3.48,0.07
4770,Rondônia,1,16,55 to 59,Male,2017,44,Population,Number,"39,670.00","45,985.91","33,743.88",0.14,0.08,0.35,"2,972.63",0.09,12.49,131.11,26.95,3.46,0.08
4770,Rondônia,1,17,60 to 64,Male,2017,44,Population,Number,"28,892.43","33,503.35","24,572.15",0.12,0.08,0.35,"2,565.41",0.09,11.59,135.23,26.82,3.42,0.08
4770,Rondônia,1,18,65 to 69,Male,2017,44,Population,Number,"21,067.69","24,426.09","17,908.98",0.10,0.08,0.35,"2,254.05",0.09,10.30,136.38,26.13,3.32,0.09
4770,Rondônia,1,19,70 to 74,Male,2017,44,Population,Number,"14,019.56","16,246.61","11,917.80",0.07,0.08,0.35,"2,171.48",0.09,9.01,136.38,25.88,3.29,0.09
4770,Rondônia,1,20,75 to 79,Male,2017,44,Population,Number,"9,406.41","10,900.55","7,996.25",0.03,0.08,0.35,"2,071.35",0.09,8.06,136.69,25.35,3.26,0.08
4770,Rondônia,1,30,80 to 84,Male,2017,44,Population,Number,"5,494.37","6,365.43","4,674.47",0.02,0.08,0.35,"2,034.79",0.09,7.46,133.02,24.55,3.20,0.07
4770,Rondônia,1,31,85 to 89,Male,2017,44,Population,Number,"2,686.75","3,110.71","2,286.81",0.02,0.08,0.35,"2,034.79",0.09,6.85,123.62,24.55,3.19,0.06
4770,Rondônia,1,32,90 to 94,Male,2017,44,Population,Number,962.02,"1,113.28",820.18,0.02,0.08,0.35,"2,034.79",0.09,6.24,122.73,24.55,3.21,0.05
4770,Rondônia,1,235,95 plus,Male,2017,44,Population,Number,278.35,322.08,237.83,0.02,0.08,0.35,"2,034.79",0.09,5.64,121.91,24.55,3.13,0.04
4770,Rondônia,1,42,Neonatal,Male,2017,44,Population,Number,889.80,"1,034.35",750.86,,,,,,,,,,
4770,Rondônia,1,164,Birth,Male,2017,44,Population,Number,"11,613.49","13,142.98","10,422.05",,,,,,0.31,,,,
4770,Rondônia,2,2,Early Neonatal,Female,2017,44,Population,Number,213.08,247.69,179.81,,0.08,0.35,,0.09,0.39,,,,
4770,Rondônia,2,3,Late Neonatal,Female,2017,44,Population,Number,636.98,740.45,537.52,,0.08,0.35,,0.09,0.40,,,,
4770,Rondônia,2,4,Post Neonatal,Female,2017,44,Population,Number,"10,266.62","11,934.39","8,663.65",,0.08,0.35,,0.09,0.48,,,,
4770,Rondônia,2,5,1 to 4,Female,2017,44,Population,Number,"47,929.78","55,421.64","40,915.84",,0.08,0.35,,0.09,0.93,,,,
4770,Rondônia,2,6,5 to 9,Female,2017,44,Population,Number,"66,648.73","77,056.52","56,867.88",,0.08,0.35,,0.09,1.75,,,,
4770,Rondônia,2,7,10 to 14,Female,2017,44,Population,Number,"71,603.96","82,809.05","61,052.61",0.04,0.08,0.35,,0.09,2.65,,,,
4770,Rondônia,2,8,15 to 19,Female,2017,44,Population,Number,"74,302.77","85,965.31","63,318.62",0.03,0.08,0.35,,0.09,5.45,,,,0.00
4770,Rondônia,2,9,20 to 24,Female,2017,44,Population,Number,"77,566.48","89,770.30","66,070.39",0.05,0.08,0.35,,0.09,7.96,,24.43,,0.01
4770,Rondônia,2,10,25 to 29,Female,2017,44,Population,Number,"76,690.51","88,798.58","65,296.43",0.08,0.08,0.35,"2,155.24",0.09,8.28,110.96,25.41,2.92,0.01
4770,Rondônia,2,11,30 to 34,Female,2017,44,Population,Number,"76,444.86","88,558.80","65,058.37",0.05,0.08,0.35,"2,173.14",0.09,8.35,112.32,26.37,3.01,0.01
4770,Rondônia,2,12,35 to 39,Female,2017,44,Population,Number,"71,393.69","82,732.87","60,723.59",0.07,0.08,0.35,"2,219.60",0.09,8.16,115.02,26.49,3.12,0.02
4770,Rondônia,2,13,40 to 44,Female,2017,44,Population,Number,"61,884.69","71,725.41","52,627.57",0.10,0.08,0.35,"2,283.14",0.09,8.26,119.66,27.33,3.23,0.02
4770,Rondônia,2,14,45 to 49,Female,2017,44,Population,Number,"53,462.38","61,978.79","45,463.99",0.09,0.08,0.35,"2,202.98",0.09,8.64,122.82,27.48,3.42,0.02
4770,Rondônia,2,15,50 to 54,Female,2017,44,Population,Number,"46,763.13","54,226.54","39,775.27",0.11,0.08,0.35,"2,056.13",0.09,9.00,125.82,28.14,3.61,0.02
4770,Rondônia,2,16,55 to 59,Female,2017,44,Population,Number,"37,690.55","43,708.97","32,051.33",0.11,0.08,0.35,"1,977.96",0.09,9.33,130.64,28.38,3.76,0.02
4770,Rondônia,2,17,60 to 64,Female,2017,44,Population,Number,"28,264.89","32,790.29","24,032.49",0.09,0.08,0.35,"1,873.84",0.09,8.71,131.50,28.07,3.81,0.02
4770,Rondônia,2,18,65 to 69,Female,2017,44,Population,Number,"20,319.80","23,569.48","17,268.41",0.10,0.08,0.35,"1,747.53",0.09,7.13,136.27,27.22,3.70,0.02
4770,Rondônia,2,19,70 to 74,Female,2017,44,Population,Number,"13,513.56","15,679.41","11,476.66",0.06,0.08,0.35,"1,717.23",0.09,5.55,140.19,27.29,3.71,0.02
4770,Rondônia,2,20,75 to 79,Female,2017,44,Population,Number,"9,080.71","10,533.36","7,710.99",0.05,0.08,0.35,"1,716.92",0.09,4.96,140.17,26.27,3.69,0.02
4770,Rondônia,2,30,80 to 84,Female,2017,44,Population,Number,"5,472.08","6,347.17","4,644.74",0.00,0.08,0.35,"1,703.86",0.09,5.36,140.64,25.92,3.64,0.02
4770,Rondônia,2,31,85 to 89,Female,2017,44,Population,Number,"2,885.00","3,346.97","2,446.12",0.00,0.08,0.35,"1,703.86",0.09,5.76,140.66,25.92,3.62,0.01
4770,Rondônia,2,32,90 to 94,Female,2017,44,Population,Number,"1,051.12","1,218.27",892.69,0.00,0.08,0.35,"1,703.86",0.09,6.16,142.40,25.92,3.56,0.01
4770,Rondônia,2,235,95 plus,Female,2017,44,Population,Number,226.01,261.60,192.70,0.00,0.08,0.35,"1,703.86",0.09,6.56,138.45,25.92,3.49,0.01
4770,Rondônia,2,42,Neonatal,Female,2017,44,Population,Number,850.06,988.15,717.33,,,,,,,,,,
4770,Rondônia,2,164,Birth,Female,2017,44,Population,Number,"11,072.64","12,530.90","9,936.68",,,,,,0.39,,,,
4771,Roraima,1,2,Early Neonatal,Male,2017,44,Population,Number,111.01,130.49,93.20,,0.02,0.27,,0.03,0.32,,,,
4771,Roraima,1,3,Late Neonatal,Male,2017,44,Population,Number,331.43,389.62,278.28,,0.02,0.27,,0.03,0.33,,,,
4771,Roraima,1,4,Post Neonatal,Male,2017,44,Population,Number,"5,342.35","6,280.27","4,485.45",,0.02,0.27,,0.03,0.42,,,,
4771,Roraima,1,5,1 to 4,Male,2017,44,Population,Number,"23,324.01","27,293.18","19,610.14",,0.02,0.27,,0.03,0.85,,,,
4771,Roraima,1,6,5 to 9,Male,2017,44,Population,Number,"28,785.98","33,679.77","24,186.45",,0.02,0.27,,0.03,1.65,,,,
4771,Roraima,1,7,10 to 14,Male,2017,44,Population,Number,"28,807.65","33,696.95","24,212.26",0.03,0.02,0.27,,0.03,2.53,,,,
4771,Roraima,1,8,15 to 19,Male,2017,44,Population,Number,"27,917.86","32,663.36","23,471.14",0.09,0.02,0.27,,0.03,7.04,,,,0.01
4771,Roraima,1,9,20 to 24,Male,2017,44,Population,Number,"26,409.33","30,913.46","22,187.51",0.10,0.02,0.27,,0.03,11.77,,24.28,,0.03
4771,Roraima,1,10,25 to 29,Male,2017,44,Population,Number,"24,401.26","28,553.92","20,484.75",0.14,0.02,0.27,"4,423.62",0.03,13.09,122.09,24.98,2.97,0.05
4771,Roraima,1,11,30 to 34,Male,2017,44,Population,Number,"24,392.04","28,534.29","20,477.31",0.13,0.02,0.27,"4,386.34",0.03,13.27,122.20,26.89,3.16,0.06
4771,Roraima,1,12,35 to 39,Male,2017,44,Population,Number,"22,556.18","26,376.03","18,938.53",0.09,0.02,0.27,"4,170.95",0.03,12.30,123.24,26.77,3.32,0.07
4771,Roraima,1,13,40 to 44,Male,2017,44,Population,Number,"18,147.91","21,225.75","15,238.71",0.11,0.02,0.27,"3,828.01",0.03,12.22,125.36,27.37,3.40,0.08
4771,Roraima,1,14,45 to 49,Male,2017,44,Population,Number,"14,882.25","17,416.50","12,490.13",0.13,0.02,0.27,"3,640.40",0.03,13.04,128.48,27.60,3.48,0.08
4771,Roraima,1,15,50 to 54,Male,2017,44,Population,Number,"12,593.44","14,741.57","10,570.21",0.12,0.02,0.27,"3,538.16",0.03,13.20,132.02,27.59,3.48,0.09
4771,Roraima,1,16,55 to 59,Male,2017,44,Population,Number,"9,988.90","11,695.04","8,386.44",0.13,0.02,0.27,"3,387.66",0.03,12.71,135.87,27.13,3.47,0.10
4771,Roraima,1,17,60 to 64,Male,2017,44,Population,Number,"7,690.81","9,004.75","6,457.17",0.14,0.02,0.27,"3,010.65",0.03,11.80,137.07,27.21,3.41,0.11
4771,Roraima,1,18,65 to 69,Male,2017,44,Population,Number,"5,664.37","6,631.15","4,755.88",0.11,0.02,0.27,"2,706.48",0.03,10.50,139.53,26.74,3.32,0.11
4771,Roraima,1,19,70 to 74,Male,2017,44,Population,Number,"3,335.08","3,903.92","2,800.34",0.08,0.02,0.27,"2,543.93",0.03,9.19,139.44,26.15,3.30,0.11
4771,Roraima,1,20,75 to 79,Male,2017,44,Population,Number,"2,058.58","2,409.39","1,727.71",0.05,0.02,0.27,"2,378.95",0.03,8.22,141.99,26.47,3.26,0.10
4771,Roraima,1,30,80 to 84,Male,2017,44,Population,Number,"1,034.52","1,210.81",868.23,0.03,0.02,0.27,"2,310.67",0.03,7.60,146.93,24.78,3.21,0.09
4771,Roraima,1,31,85 to 89,Male,2017,44,Population,Number,351.01,411.13,294.64,0.03,0.02,0.27,"2,310.67",0.03,6.97,142.77,24.78,3.19,0.08
4771,Roraima,1,32,90 to 94,Male,2017,44,Population,Number,108.56,127.21,91.31,0.03,0.02,0.27,"2,310.67",0.03,6.35,140.85,24.78,3.21,0.07
4771,Roraima,1,235,95 plus,Male,2017,44,Population,Number,18.59,21.82,15.66,0.03,0.02,0.27,"2,310.67",0.03,5.72,139.49,24.78,3.14,0.06
4771,Roraima,1,42,Neonatal,Male,2017,44,Population,Number,442.44,520.12,371.48,,,,,,,,,,
4771,Roraima,1,164,Birth,Male,2017,44,Population,Number,"5,845.48","6,595.19","5,219.06",,,,,,0.32,,,,
4771,Roraima,2,2,Early Neonatal,Female,2017,44,Population,Number,105.82,124.40,88.85,,0.02,0.27,,0.03,0.40,,,,
4771,Roraima,2,3,Late Neonatal,Female,2017,44,Population,Number,316.40,371.95,265.66,,0.02,0.27,,0.03,0.40,,,,
4771,Roraima,2,4,Post Neonatal,Female,2017,44,Population,Number,"5,110.16","6,007.36","4,290.53",,0.02,0.27,,0.03,0.49,,,,
4771,Roraima,2,5,1 to 4,Female,2017,44,Population,Number,"22,310.64","26,107.37","18,758.21",,0.02,0.27,,0.03,0.95,,,,
4771,Roraima,2,6,5 to 9,Female,2017,44,Population,Number,"27,562.66","32,248.20","23,158.49",,0.02,0.27,,0.03,1.78,,,,
4771,Roraima,2,7,10 to 14,Female,2017,44,Population,Number,"27,483.65","32,147.83","23,099.96",0.02,0.02,0.27,,0.03,2.71,,,,
4771,Roraima,2,8,15 to 19,Female,2017,44,Population,Number,"27,246.93","31,877.60","22,908.96",0.02,0.02,0.27,,0.03,5.60,,,,0.00
4771,Roraima,2,9,20 to 24,Female,2017,44,Population,Number,"26,268.46","30,748.76","22,077.84",0.03,0.02,0.27,,0.03,8.17,,24.61,,0.01
4771,Roraima,2,10,25 to 29,Female,2017,44,Population,Number,"24,320.16","28,468.58","20,425.29",0.03,0.02,0.27,"2,310.46",0.03,8.48,112.68,25.63,2.92,0.01
4771,Roraima,2,11,30 to 34,Female,2017,44,Population,Number,"23,965.30","28,040.60","20,118.93",0.03,0.02,0.27,"2,278.96",0.03,8.54,112.44,26.40,3.02,0.01
4771,Roraima,2,12,35 to 39,Female,2017,44,Population,Number,"21,886.09","25,594.48","18,376.30",0.04,0.02,0.27,"2,309.25",0.03,8.35,114.40,27.07,3.13,0.01
4771,Roraima,2,13,40 to 44,Female,2017,44,Population,Number,"17,362.82","20,307.88","14,579.19",0.07,0.02,0.27,"2,406.72",0.03,8.45,119.75,26.83,3.23,0.01
4771,Roraima,2,14,45 to 49,Female,2017,44,Population,Number,"13,554.01","15,863.10","11,378.10",0.08,0.02,0.27,"2,340.02",0.03,8.84,123.58,27.54,3.43,0.01
4771,Roraima,2,15,50 to 54,Female,2017,44,Population,Number,"11,700.23","13,697.87","9,821.81",0.10,0.02,0.27,"2,197.92",0.03,9.21,125.30,28.11,3.63,0.02
4771,Roraima,2,16,55 to 59,Female,2017,44,Population,Number,"9,302.88","10,893.03","7,810.97",0.07,0.02,0.27,"2,129.50",0.03,9.56,129.17,28.06,3.77,0.02
4771,Roraima,2,17,60 to 64,Female,2017,44,Population,Number,"6,844.96","8,015.82","5,746.87",0.07,0.02,0.27,"2,015.87",0.03,8.92,128.34,28.60,3.81,0.02
4771,Roraima,2,18,65 to 69,Female,2017,44,Population,Number,"4,812.63","5,635.71","4,040.76",0.11,0.02,0.27,"1,882.44",0.03,7.30,131.93,28.14,3.71,0.02
4771,Roraima,2,19,70 to 74,Female,2017,44,Population,Number,"2,970.57","3,477.81","2,494.42",0.08,0.02,0.27,"1,821.35",0.03,5.67,134.87,28.02,3.72,0.02
4771,Roraima,2,20,75 to 79,Female,2017,44,Population,Number,"1,810.44","2,119.35","1,519.89",0.05,0.02,0.27,"1,791.34",0.03,5.07,135.29,27.56,3.70,0.02
4771,Roraima,2,30,80 to 84,Female,2017,44,Population,Number,"1,030.47","1,206.02",864.97,0.01,0.02,0.27,"1,763.42",0.03,5.49,135.36,26.41,3.66,0.01
4771,Roraima,2,31,85 to 89,Female,2017,44,Population,Number,486.26,569.00,408.08,0.01,0.02,0.27,"1,763.42",0.03,5.91,138.08,26.41,3.63,0.01
4771,Roraima,2,32,90 to 94,Female,2017,44,Population,Number,142.91,167.39,120.01,0.01,0.02,0.27,"1,763.42",0.03,6.32,136.07,26.41,3.56,0.01
4771,Roraima,2,235,95 plus,Female,2017,44,Population,Number,19.23,22.53,16.17,0.01,0.02,0.27,"1,763.42",0.03,6.74,132.74,26.41,3.50,0.01
4771,Roraima,2,42,Neonatal,Female,2017,44,Population,Number,422.22,496.35,354.50,,,,,,,,,,
4771,Roraima,2,164,Birth,Female,2017,44,Population,Number,"5,573.25","6,288.04","4,976.00",,,,,,0.39,,,,
4773,Santa Catarina,1,2,Early Neonatal,Male,2017,44,Population,Number,753.73,882.79,635.57,,0.02,0.10,,0.08,0.32,,,,
4773,Santa Catarina,1,3,Late Neonatal,Male,2017,44,Population,Number,"2,252.92","2,638.64","1,899.74",,0.02,0.10,,0.08,0.33,,,,
4773,Santa Catarina,1,4,Post Neonatal,Male,2017,44,Population,Number,"36,326.02","42,544.73","30,632.08",,0.02,0.10,,0.08,0.41,,,,
4773,Santa Catarina,1,5,1 to 4,Male,2017,44,Population,Number,"168,559.17","196,787.35","142,419.89",,0.02,0.10,,0.08,0.85,,,,
4773,Santa Catarina,1,6,5 to 9,Male,2017,44,Population,Number,"225,034.91","262,732.55","190,445.61",,0.02,0.10,,0.08,1.65,,,,
4773,Santa Catarina,1,7,10 to 14,Male,2017,44,Population,Number,"240,867.38","281,252.42","204,031.03",0.05,0.02,0.10,,0.08,2.54,,,,
4773,Santa Catarina,1,8,15 to 19,Male,2017,44,Population,Number,"264,671.36","309,089.45","224,300.64",0.06,0.02,0.10,,0.08,7.01,,,,0.02
4773,Santa Catarina,1,9,20 to 24,Male,2017,44,Population,Number,"289,591.16","338,367.20","245,585.07",0.13,0.02,0.10,,0.08,11.72,,24.46,,0.04
4773,Santa Catarina,1,10,25 to 29,Male,2017,44,Population,Number,"300,618.57","351,548.18","255,150.35",0.14,0.02,0.10,"4,188.22",0.08,13.06,127.89,25.45,3.01,0.05
4773,Santa Catarina,1,11,30 to 34,Male,2017,44,Population,Number,"309,454.79","362,099.24","262,746.30",0.16,0.02,0.10,"3,958.27",0.08,13.22,129.09,26.04,3.20,0.06
4773,Santa Catarina,1,12,35 to 39,Male,2017,44,Population,Number,"284,325.39","332,905.51","241,447.24",0.14,0.02,0.10,"3,771.96",0.08,12.21,129.21,26.79,3.36,0.07
4773,Santa Catarina,1,13,40 to 44,Male,2017,44,Population,Number,"250,354.81","293,162.69","212,631.05",0.14,0.02,0.10,"3,536.63",0.08,12.12,132.32,27.07,3.45,0.08
4773,Santa Catarina,1,14,45 to 49,Male,2017,44,Population,Number,"234,030.95","274,123.08","198,734.10",0.20,0.02,0.10,"3,385.24",0.08,12.94,134.44,27.26,3.53,0.08
